GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,SOURCEURL
277586949,20131127,201311,2013,2013.8959,IDNHLH,INDONESIAN,IDN,,,,,HLH,,,HLH,DOCTOR,,,,,,HLH,,,0,12,12,1,1,-0.4,6,1,6,2.906976744,4,"Manado, Sulawesi Utara, Indonesia",ID,ID31,1.487,124.845,-2686570,4,"Manado, Sulawesi Utara, Indonesia",ID,ID31,1.487,124.845,-2686570,4,"Manado, Sulawesi Utara, Indonesia",ID,ID31,1.487,124.845,-2686570,20131127,http://www.thejakartapost.com/news/2013/11/28/doctors-blasted-protest.html,2013
278239101,20131130,201311,2013,2013.9041,HLH,DOCTOR,,,,,,HLH,,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,0,173,173,17,4,-5,2,1,2,1.52284264,4,"Manado, Sulawesi Utara, Indonesia",ID,ID31,1.487,124.845,-2686570,4,"Manado, Sulawesi Utara, Indonesia",ID,ID31,1.487,124.845,-2686570,4,"Manado, Sulawesi Utara, Indonesia",ID,ID31,1.487,124.845,-2686570,20131130,http://www.thejakartapost.com/news/2013/12/01/resident-physicians-may-be-recalled.html,2013
278239689,20131130,201311,2013,2013.9041,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,DOCTOR,,,,,,HLH,,,1,173,173,17,4,-5,4,1,4,1.52284264,4,"Manado, Sulawesi Utara, Indonesia",ID,ID31,1.487,124.845,-2686570,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Manado, Sulawesi Utara, Indonesia",ID,ID31,1.487,124.845,-2686570,20131130,http://www.thejakartapost.com/news/2013/12/01/resident-physicians-may-be-recalled.html,2013
279304875,20131212,201312,2013,2013.937,HLH,DOCTOR,,,,,,HLH,,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,0,141,141,14,3,-6.5,2,1,2,2.650356779,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Manado, Sulawesi Utara, Indonesia",ID,ID31,1.487,124.845,-2686570,4,"Manado, Sulawesi Utara, Indonesia",ID,ID31,1.487,124.845,-2686570,20131212,http://www.globalindonesianvoices.com/10787/november-2013-indonesia-newsmakers/,2013
279919622,20131217,201312,2013,2013.9507,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,MNCGBRHLH,GLAXOSMITHKLINE,GBR,,,,,MNC,HLH,,0,172,172,17,4,-5,10,1,10,1.925722146,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20131217,http://www.thejakartaglobe.com/news/business-mui-mull-halal-bills-3-year-stall/,2013
281577118,20140102,201401,2014,2014.0055,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,10,10,1,1,0,16,2,16,6.367611509,4,"Asabri, Jawa Timur, Indonesia",ID,ID08,-7.63611,111.327,6385558,4,"Mandiri, Jawa Tengah, Indonesia",ID,ID07,-7.41361,109.496,6345202,4,"Mandiri, Jawa Tengah, Indonesia",ID,ID07,-7.41361,109.496,6345202,20140102,http://www.brudirect.com/southeast-asia/southeast-asia-indonesia/13685-hospitals-community-health-centers-work-with-bpjs,2014
282513364,20140110,201401,2014,2014.0274,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,0,57,57,5,1,8,3,1,3,4.418604651,4,"Asabri, Jawa Timur, Indonesia",ID,ID08,-7.63611,111.327,6385558,4,"Asabri, Jawa Timur, Indonesia",ID,ID08,-7.63611,111.327,6385558,4,"Asabri, Jawa Timur, Indonesia",ID,ID08,-7.63611,111.327,6385558,20140110,http://www.thejakartapost.com/news/2014/01/11/task-force-set-monitor-jkn-program.html,2014
282514849,20140110,201401,2014,2014.0274,HLH,HOSPITAL,,,,,,HLH,,,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,0,57,57,5,1,8,3,1,3,4.418604651,4,"Asabri, Jawa Timur, Indonesia",ID,ID08,-7.63611,111.327,6385558,4,"Asabri, Jawa Timur, Indonesia",ID,ID08,-7.63611,111.327,6385558,4,"Asabri, Jawa Timur, Indonesia",ID,ID08,-7.63611,111.327,6385558,20140110,http://www.thejakartapost.com/news/2014/01/11/task-force-set-monitor-jkn-program.html,2014
282515933,20140110,201401,2014,2014.0274,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,0,20,20,2,1,3,32,5,32,2.283907492,4,"Sanglah, Bali, Indonesia",ID,ID02,-8.6777,115.216,10866767,4,"Sanglah, Bali, Indonesia",ID,ID02,-8.6777,115.216,10866767,4,"Sanglah, Bali, Indonesia",ID,ID02,-8.6777,115.216,10866767,20140110,http://www.dailylife.com.au/travel/travel-incidents/bali-deaths-tests-show-no-evidence-of-foul-play-police-say-20140110-30mfj.html,2014
282624737,20140111,201401,2014,2014.0301,HLH,HOSPITAL,,,,,,HLH,,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,13,13,1,1,0.4,4,2,4,3.278699403,1,Indonesia,ID,ID,-5,120,ID,1,Indonesia,ID,ID,-5,120,ID,1,Indonesia,ID,ID,-5,120,ID,20140111,http://www.thesundaily.my/news/927387,2014
282625341,20140111,201401,2014,2014.0301,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,0,20,20,2,1,3,4,1,4,2.251876564,4,"Sanglah, Bali, Indonesia",ID,ID02,-8.6777,115.216,10866767,4,"Sanglah, Bali, Indonesia",ID,ID02,-8.6777,115.216,10866767,4,"Sanglah, Bali, Indonesia",ID,ID02,-8.6777,115.216,10866767,20140111,http://m.theage.com.au/travel/travel-incidents/bali-deaths-tests-show-no-evidence-of-foul-play-police-say-20140110-30mfj.html?skin=iphone,2014
283943969,20130129,201301,2013,2013.0795,IDNHLH,INDONESIAN,IDN,,,,,HLH,,,HLH,PHYSICIAN,,,,,,HLH,,,1,173,173,17,4,-5,6,1,6,1.62601626,4,"Menteng, Jakarta Raya, Indonesia",ID,ID04,-6.1994,106.839,9109945,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20140129,http://www.thejakartapost.com/news/2014/01/30/doctors-challenge-medical-practice-law-legal-protection.html,2014
284666841,20140204,201402,2014,2014.0932,IDNHLH,BALI,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,1,10,10,1,1,0,1,1,1,1.818181818,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,4,"Tabanan, Bali, Indonesia",ID,ID02,-8.5384,115.128,-2698644,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,20140204,http://english.cri.cn/6909/2014/02/04/3123s811365.htm,2014
284666842,20140204,201402,2014,2014.0932,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,1,13,13,1,1,0.4,1,1,1,1.818181818,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,4,"Tabanan, Bali, Indonesia",ID,ID02,-8.5384,115.128,-2698644,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,20140204,http://english.cri.cn/6909/2014/02/04/3123s811365.htm,2014
284666843,20140204,201402,2014,2014.0932,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,1,13,13,1,1,0.4,1,1,1,1.818181818,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,20140204,http://english.cri.cn/6909/2014/02/04/3123s811365.htm,2014
284804934,20140205,201402,2014,2014.0959,IDNHLH,BALI,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,1,10,10,1,1,0,1,1,1,2,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,4,"Tabanan, Bali, Indonesia",ID,ID02,-8.5384,115.128,-2698644,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,20140205,http://english.peopledaily.com.cn/90777/8528029.html,2014
284804935,20140205,201402,2014,2014.0959,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,1,13,13,1,1,0.4,1,1,1,2,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,4,"Tabanan, Bali, Indonesia",ID,ID02,-8.5384,115.128,-2698644,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,20140205,http://english.peopledaily.com.cn/90777/8528029.html,2014
284804936,20140205,201402,2014,2014.0959,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,1,13,13,1,1,0.4,1,1,1,2,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,20140205,http://english.peopledaily.com.cn/90777/8528029.html,2014
286976509,20140222,201402,2014,2014.1425,HLHMED,HOSPITAL,,,,,,HLH,MED,,HLH,HOSPITAL,,,,,,HLH,,,0,71,71,7,2,7.4,10,1,10,2.236135957,4,"Karawang, Jawa Barat, Indonesia",ID,ID30,-6.4403,106.471,9116251,4,"Karawang, Jawa Barat, Indonesia",ID,ID30,-6.4403,106.471,9116251,4,"Karawang, Jawa Barat, Indonesia",ID,ID30,-6.4403,106.471,9116251,20140222,http://www.wsws.org/en/articles/2014/02/22/labo-f22.html,2014
286976510,20140222,201402,2014,2014.1425,HLHMED,HOSPITAL,,,,,,HLH,MED,,HLH,HOSPITAL,,,,,,HLH,,,0,84,84,8,2,7,10,1,10,2.236135957,4,"Karawang, Jawa Barat, Indonesia",ID,ID30,-6.4403,106.471,9116251,4,"Karawang, Jawa Barat, Indonesia",ID,ID30,-6.4403,106.471,9116251,4,"Karawang, Jawa Barat, Indonesia",ID,ID30,-6.4403,106.471,9116251,20140222,http://www.wsws.org/en/articles/2014/02/22/labo-f22.html,2014
287189756,20140224,201402,2014,2014.1479,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,42,42,4,1,1.9,10,1,10,3.215434084,4,"Tarakan, Kalimantan Timur, Indonesia",ID,ID14,3.3,117.633,-2699741,4,"Tarakan, Kalimantan Timur, Indonesia",ID,ID14,3.3,117.633,-2699741,4,"Tarakan, Kalimantan Timur, Indonesia",ID,ID14,3.3,117.633,-2699741,20140224,http://www.thejakartapost.com/news/2014/02/24/tarakan-hospital-gets-another-status-upgrade.html,2014
287191570,20140224,201402,2014,2014.1479,HLH,HOSPITAL,,,,,,HLH,,,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,1,43,43,4,1,2.8,10,1,10,3.215434084,4,"Tarakan, Kalimantan Timur, Indonesia",ID,ID14,3.3,117.633,-2699741,4,"Tarakan, Kalimantan Timur, Indonesia",ID,ID14,3.3,117.633,-2699741,4,"Tarakan, Kalimantan Timur, Indonesia",ID,ID14,3.3,117.633,-2699741,20140224,http://www.thejakartapost.com/news/2014/02/24/tarakan-hospital-gets-another-status-upgrade.html,2014
287191937,20140224,201402,2014,2014.1479,HLHGOV,HOSPITAL,,,,,,HLH,GOV,,HLH,HOSPITAL,,,,,,HLH,,,0,15,15,1,1,0,2,1,2,3.215434084,4,"Tarakan, Kalimantan Timur, Indonesia",ID,ID14,3.3,117.633,-2699741,4,"Tarakan, Kalimantan Timur, Indonesia",ID,ID14,3.3,117.633,-2699741,4,"Tarakan, Kalimantan Timur, Indonesia",ID,ID14,3.3,117.633,-2699741,20140224,http://www.thejakartapost.com/news/2014/02/24/tarakan-hospital-gets-another-status-upgrade.html,2014
287192791,20140224,201402,2014,2014.1479,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,0,15,15,1,1,0,8,1,8,3.215434084,4,"Tarakan, Kalimantan Timur, Indonesia",ID,ID14,3.3,117.633,-2699741,4,"Tarakan, Kalimantan Timur, Indonesia",ID,ID14,3.3,117.633,-2699741,4,"Tarakan, Kalimantan Timur, Indonesia",ID,ID14,3.3,117.633,-2699741,20140224,http://www.thejakartapost.com/news/2014/02/24/tarakan-hospital-gets-another-status-upgrade.html,2014
293534124,20140415,201404,2014,2014.2877,HLHGOV,HOSPITAL,,,,,,HLH,GOV,,HLH,HOSPITAL,,,,,,HLH,,,1,14,14,1,1,0,3,1,3,1.744186047,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20140415,http://www.thejakartapost.com/news/2014/04/15/new-poll-rules-needed-hospital-patients.html,2014
294260446,20140421,201404,2014,2014.3041,IDNHLH,INDONESIA,IDN,,,,,HLH,,,MILHLH,MILITARY,,,,,,MIL,HLH,,1,42,42,4,1,1.9,4,1,4,0,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,20140421,http://www.thejakartapost.com/news/2014/04/22/three-wounded-clash-sorong.html,2014
294279216,20140421,201404,2014,2014.3041,MILHLH,MILITARY,,,,,,MIL,HLH,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,43,43,4,1,2.8,4,1,4,0,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,20140421,http://www.thejakartapost.com/news/2014/04/22/three-wounded-clash-sorong.html,2014
294395536,20140422,201404,2014,2014.3068,HLH,PHYSICIAN,,,,,,HLH,,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,40,40,4,1,1,2,1,2,1.486988848,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,20140422,http://www.nst.com.my/life-times/health/sleep-or-suffer-1.574981,2014
294396465,20140422,201404,2014,2014.3068,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,PHYSICIAN,,,,,,HLH,,,1,40,40,4,1,1,2,1,2,1.486988848,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,20140422,http://www.nst.com.my/life-times/health/sleep-or-suffer-1.574981,2014
294396466,20140422,201404,2014,2014.3068,IDNHLH,INDONESIA,IDN,,,,,HLH,,,MILHLH,MILITARY,,,,,,MIL,HLH,,0,42,42,4,1,1.9,4,1,4,1.229508197,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,20140422,http://www.thejakartapost.com/news/2014/04/23/police-hunt-instigators-religious-strife-papua.html,2014
294419910,20140422,201404,2014,2014.3068,MILHLH,MILITARY,,,,,,MIL,HLH,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,0,43,43,4,1,2.8,4,1,4,1.229508197,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,20140422,http://www.thejakartapost.com/news/2014/04/23/police-hunt-instigators-religious-strife-papua.html,2014
294550001,20140423,201404,2014,2014.3096,IDNHLH,INDONESIA,IDN,,,,,HLH,,,MILHLH,MILITARY,,,,,,MIL,HLH,,0,42,42,4,1,1.9,4,1,4,1.237113402,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,20140423,"The Jakarta Post website, Jakarta/BBC Monitoring/(c) BBC",2014
294575421,20140423,201404,2014,2014.3096,MILHLH,MILITARY,,,,,,MIL,HLH,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,0,43,43,4,1,2.8,4,1,4,1.237113402,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,4,"Sorong, Irian Jaya Barat, Indonesia",ID,ID39,-0.883333,131.25,-2697743,20140423,"The Jakarta Post website, Jakarta/BBC Monitoring/(c) BBC",2014
294759862,20140424,201404,2014,2014.3123,HLHMED,HOSPITAL,,,,,,HLH,MED,,HLH,HOSPITAL,,,,,,HLH,,,1,90,90,9,2,-2,10,1,10,2.027027027,4,"Medan, Sumatera Utara, Indonesia",ID,ID26,3.58333,98.6667,-2687472,4,"Medan, Sumatera Utara, Indonesia",ID,ID26,3.58333,98.6667,-2687472,4,"Medan, Sumatera Utara, Indonesia",ID,ID26,3.58333,98.6667,-2687472,20140424,http://www.thejakartapost.com/news/2014/04/25/north-sumatra-sees-two-headed-baby.html,2014
295007467,20140426,201404,2014,2014.3178,COPHLH,POLICE,,,,,,COP,HLH,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,43,43,4,1,2.8,4,1,4,1.408450704,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,20140426,http://www.thejakartaglobe.com/news/breaking-jis-rape-suspect-commits-suicide/,2014
295024170,20140426,201404,2014,2014.3178,IDNHLH,INDONESIA,IDN,,,,,HLH,,,COPHLH,POLICE,,,,,,COP,HLH,,1,42,42,4,1,1.9,4,1,4,1.408450704,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,20140426,http://www.thejakartaglobe.com/news/breaking-jis-rape-suspect-commits-suicide/,2014
295111163,20140427,201404,2014,2014.3205,HLH,DOCTOR,,,,,,HLH,,,HLHCOP,HOSPITAL,,,,,,HLH,COP,,1,84,84,8,2,7,28,4,28,0.25757396,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,20140427,http://www.theage.com.au/world/hijack-scare-man-unlikely-to-face-charges-in-bali-20140427-zr0ec.html,2014
295111827,20140427,201404,2014,2014.3205,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLHCOP,HOSPITAL,,,,,,HLH,COP,,1,84,84,8,2,7,4,4,4,0.25757396,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,20140427,http://www.theage.com.au/world/hijack-scare-man-unlikely-to-face-charges-in-bali-20140427-zr0ec.html,2014
295198678,20140428,201404,2014,2014.3233,COPHLH,POLICE,,,,,,COP,HLH,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,43,43,4,1,2.8,4,1,4,1.280558789,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,20140428,http://www.thejakartaglobe.com/news/jakarta/breaking-jis-rape-suspect-commits-suicide/,2014
295226894,20140428,201404,2014,2014.3233,IDNHLH,INDONESIA,IDN,,,,,HLH,,,COPHLH,POLICE,,,,,,COP,HLH,,1,42,42,4,1,1.9,4,1,4,1.280558789,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,20140428,http://www.thejakartaglobe.com/news/jakarta/breaking-jis-rape-suspect-commits-suicide/,2014
295997781,20140504,201405,2014,2014.3397,HLH,HOSPITAL,,,,,,HLH,,,MYSHLH,KUALA LUMPUR,MYS,,,,,HLH,,,1,30,30,3,1,4,2,1,2,1.601830664,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,20140504,http://www.nst.com.my/streets/central/malaysia-may-be-first-to-have-dengue-vaccine-1.587282,2014
295997782,20140504,201405,2014,2014.3397,HLH,HOSPITAL,,,,,,HLH,,,MYSHLH,KUALA LUMPUR,MYS,,,,,HLH,,,1,30,30,3,1,4,2,1,2,1.601830664,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,20140504,http://www.nst.com.my/streets/central/malaysia-may-be-first-to-have-dengue-vaccine-1.587282,2014
295997784,20140504,201405,2014,2014.3397,HLH,HOSPITAL,,,,,,HLH,,,MYSHLH,KUALA LUMPUR,MYS,,,,,HLH,,,1,51,51,5,1,3.4,4,1,4,1.601830664,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,20140504,http://www.nst.com.my/streets/central/malaysia-may-be-first-to-have-dengue-vaccine-1.587282,2014
295998176,20140504,201405,2014,2014.3397,IDNHLH,INDONESIA,IDN,,,,,HLH,,,MYSHLH,MALAYSIA,MYS,,,,,HLH,,,1,30,30,3,1,4,2,1,2,1.601830664,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,20140504,http://www.nst.com.my/streets/central/malaysia-may-be-first-to-have-dengue-vaccine-1.587282,2014
295998177,20140504,201405,2014,2014.3397,IDNHLH,INDONESIA,IDN,,,,,HLH,,,MYSHLH,MALAYSIA,MYS,,,,,HLH,,,1,30,30,3,1,4,6,1,6,1.601830664,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,20140504,http://www.nst.com.my/streets/central/malaysia-may-be-first-to-have-dengue-vaccine-1.587282,2014
296105439,20140505,201405,2014,2014.3425,HLH,HOSPITAL,,,,,,HLH,,,MYSHLH,KUALA LUMPUR,MYS,,,,,HLH,,,1,30,30,3,1,4,2,1,2,1.601830664,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,20140505,http://www.nst.com.my/streets/central/malaysia-may-be-first-to-have-dengue-vaccine-1.587282?cache=%3Fpage%3D0%2F7.197525%3Fkey%3Dmalaysia%2F7.222853%2F7.16019%2F7.16019%2F7.265832/RK=0,2014
296105440,20140505,201405,2014,2014.3425,HLH,HOSPITAL,,,,,,HLH,,,MYSHLH,KUALA LUMPUR,MYS,,,,,HLH,,,1,30,30,3,1,4,2,1,2,1.601830664,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,4,"Pantai, Kalimantan Selatan, Indonesia",ID,ID12,-3.13333,116.133,-2690992,20140505,http://www.nst.com.my/streets/central/malaysia-may-be-first-to-have-dengue-vaccine-1.587282?cache=%3Fpage%3D0%2F7.197525%3Fkey%3Dmalaysia%2F7.222853%2F7.16019%2F7.16019%2F7.265832/RK=0,2014
